"GEO_ID","NAME","B19001D_001E","B19001D_001M","B19001D_002E","B19001D_002M","B19001D_003E","B19001D_003M","B19001D_004E","B19001D_004M","B19001D_005E","B19001D_005M","B19001D_006E","B19001D_006M","B19001D_007E","B19001D_007M","B19001D_008E","B19001D_008M","B19001D_009E","B19001D_009M","B19001D_010E","B19001D_010M","B19001D_011E","B19001D_011M","B19001D_012E","B19001D_012M","B19001D_013E","B19001D_013M","B19001D_014E","B19001D_014M","B19001D_015E","B19001D_015M","B19001D_016E","B19001D_016M","B19001D_017E","B19001D_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US21195","Pike County, Kentucky","131","41","34","28","0","30","18","26","7","12","0","30","0","30","6","10","0","30","0","30","11","16","0","30","0","30","23","22","13","14","0","30","19","36",
"0500000US21197","Powell County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21199","Pulaski County, Kentucky","187","39","0","30","33","51","0","30","0","30","0","30","0","30","28","42","0","30","0","30","0","30","39","62","0","30","28","41","0","30","24","30","35","36",
"0500000US21201","Robertson County, Kentucky","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US21203","Rockcastle County, Kentucky","9","15","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","9","15",
"0500000US21205","Rowan County, Kentucky","62","32","0","24","13","19","0","24","0","24","5","9","0","24","3","7","0","24","0","24","5","8","3","7","0","24","0","24","0","24","33","29","0","24",
"0500000US21207","Russell County, Kentucky","2","9","0","20","0","20","0","20","0","20","0","20","2","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21209","Scott County, Kentucky","183","68","27","29","4","8","0","30","0","30","0","30","0","30","11","19","0","30","16","25","1","2","14","16","8","13","17","31","73","64","8","13","4","7",
"0500000US21211","Shelby County, Kentucky","94","82","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","79","82","15","25",
"0500000US21213","Simpson County, Kentucky","18","32","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","16","31","0","20","0","20","0","20","0","20","2","4","0","20",
"0500000US21215","Spencer County, Kentucky","20","17","0","20","0","20","0","20","0","20","0","20","0","20","6","7","0","20","0","20","0","20","0","20","0","20","0","20","2","3","0","20","12","18",
"0500000US21217","Taylor County, Kentucky","57","42","0","24","0","24","0","24","0","24","5","9","27","28","0","24","7","15","0","24","0","24","14","20","0","24","0","24","0","24","0","24","4","9",
"0500000US21219","Todd County, Kentucky","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21221","Trigg County, Kentucky","6","7","0","20","0","20","0","20","0","20","0","20","0","20","6","7","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21223","Trimble County, Kentucky","2","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","5","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21225","Union County, Kentucky","21","29","15","27","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","8","0","20",
"0500000US21227","Warren County, Kentucky","1750","222","234","132","92","89","117","86","42","50","26","33","14","33","138","96","162","146","73","54","65","60","220","161","338","190","67","60","65","50","45","53","52","53",
"0500000US21229","Washington County, Kentucky","11","18","0","20","0","20","0","20","0","20","0","20","0","20","0","20","5","16","0","20","0","20","0","20","1","3","5","8","0","20","0","20","0","20",
"0500000US21231","Wayne County, Kentucky","6","12","0","20","0","20","0","20","0","20","6","12","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21233","Webster County, Kentucky","4","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","9","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US21235","Whitley County, Kentucky","5","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","11","0","27","0","27","0","27","0","27",
"0500000US21237","Wolfe County, Kentucky","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21239","Woodford County, Kentucky","43","35","5","12","0","24","0","24","0","24","0","24","0","24","0","24","0","24","1","3","0","24","12","19","0","24","0","24","0","24","14","25","11","20",
"0500000US22001","Acadia Parish, Louisiana","35","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","7","13","0","33","0","33","0","33","28","33","0","33","0","33","0","33","0","33",
"0500000US22003","Allen Parish, Louisiana","105","37","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","94","39","0","26","6","8","2","4","3","5","0","26","0","26",
"0500000US22005","Ascension Parish, Louisiana","429","148","0","33","30","45","0","33","0","33","0","33","0","33","0","33","7","11","14","23","0","33","23","30","18","28","145","125","86","68","67","62","39","64",
"0500000US22007","Assumption Parish, Louisiana","54","85","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","54","85","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US22009","Avoyelles Parish, Louisiana","129","67","0","30","0","30","0","30","3","7","45","51","17","28","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","64","91",
"0500000US22011","Beauregard Parish, Louisiana","82","25","2","3","1","2","0","30","1","2","0","30","2","3","1","2","6","8","3","6","1","2","41","37","6","6","7","11","10","16","1","4","0","30",
"0500000US22013","Bienville Parish, Louisiana","3","4","2","3","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22015","Bossier Parish, Louisiana","1116","232","54","48","19","24","21","34","60","63","42","54","92","100","75","60","82","94","0","33","138","132","0","33","0","33","79","71","85","90","8","18","361","255",
"0500000US22017","Caddo Parish, Louisiana","1211","212","270","173","47","51","14","25","10","17","39","53","68","73","30","43","5","11","24","40","14","14","149","102","92","91","149","165","80","99","44","51","176","123",
"0500000US22019","Calcasieu Parish, Louisiana","1110","204","46","46","22","32","47","47","45","56","123","84","4","6","16","25","19","25","26","30","22","22","108","87","258","183","158","142","6","11","145","115","65","80",
"0500000US22021","Caldwell Parish, Louisiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US22023","Cameron Parish, Louisiana","81","123","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","81","123","0","20","0","20","0","20","0","20","0","20",
"0500000US22025","Catahoula Parish, Louisiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US22027","Claiborne Parish, Louisiana","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22029","Concordia Parish, Louisiana","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22031","De Soto Parish, Louisiana","1","2","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","1","2","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US22033","East Baton Rouge Parish, Louisiana","5198","526","781","384","207","206","155","123","96","72","208","129","196","134","128","111","128","81","108","105","375","194","303","148","498","205","536","155","549","267","410","180","520","207",
"0500000US22035","East Carroll Parish, Louisiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US22037","East Feliciana Parish, Louisiana","18","23","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","5","9","0","22","0","22","13","21","0","22","0","22","0","22",
"0500000US22039","Evangeline Parish, Louisiana","17","14","0","30","0","30","2","5","0","30","0","30","0","30","0","30","0","30","0","30","0","30","5","9","0","30","4","6","0","30","0","30","6","11",
"0500000US22041","Franklin Parish, Louisiana","15","20","0","22","0","22","0","22","0","22","0","22","0","22","0","22","9","16","6","13","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22043","Grant Parish, Louisiana","14","22","0","26","0","26","14","22","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US22045","Iberia Parish, Louisiana","579","75","15","33","30","42","42","41","17","37","22","29","0","33","35","35","35","35","19","27","131","118","16","24","60","57","31","47","103","100","0","33","23","33",
"0500000US22047","Iberville Parish, Louisiana","3","6","3","6","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US22049","Jackson Parish, Louisiana","8","14","0","22","0","22","0","22","7","14","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22","0","22","0","22",
"0500000US22051","Jefferson Parish, Louisiana","6742","404","217","109","305","206","113","67","231","101","199","92","255","132","249","147","162","89","139","86","859","266","790","289","682","218","753","263","422","173","741","253","625","179",
"0500000US22053","Jefferson Davis Parish, Louisiana","13","20","2","4","0","30","0","30","11","20","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US22055","Lafayette Parish, Louisiana","1639","188","93","77","56","63","0","33","112","92","21","31","10","18","65","58","23","26","19","21","78","68","104","78","219","128","325","154","58","53","122","77","334","105",
"0500000US22057","Lafourche Parish, Louisiana","154","80","9","13","0","33","0","33","30","35","0","33","76","78","0","33","0","33","0","33","26","29","0","33","0","33","13","19","0","33","0","33","0","33",
"0500000US22059","LaSalle Parish, Louisiana","38","59","0","22","0","22","0","22","0","22","0","22","0","22","0","22","14","30","0","22","0","22","0","22","24","45","0","22","0","22","0","22","0","22",
"0500000US22061","Lincoln Parish, Louisiana","149","70","14","26","26","41","0","30","7","15","0","30","0","30","0","30","0","30","0","30","56","54","0","30","0","30","0","30","11","14","21","35","14","19",
"0500000US22063","Livingston Parish, Louisiana","179","76","31","35","0","33","0","33","0","33","39","51","0","33","6","12","0","33","0","33","0","33","9","19","38","45","8","16","48","47","0","33","0","33",
"0500000US22065","Madison Parish, Louisiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US22067","Morehouse Parish, Louisiana","12","17","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","12","0","26","0","26","5","11","0","26",
"0500000US22069","Natchitoches Parish, Louisiana","79","40","2","4","0","30","0","30","0","30","0","30","8","13","0","30","0","30","11","15","0","30","7","9","4","5","16","19","24","28","5","8","2","3",
"0500000US22071","Orleans Parish, Louisiana","3426","269","235","95","124","69","140","111","93","56","52","32","86","59","67","66","55","40","203","81","182","92","438","150","409","139","262","90","254","123","247","97","579","156",
"0500000US22073","Ouachita Parish, Louisiana","585","95","39","48","1","2","1","3","25","29","3","4","0","33","5","8","115","78","0","33","70","60","28","35","83","59","37","34","42","33","63","42","73","52",
"0500000US22075","Plaquemines Parish, Louisiana","369","87","26","38","0","26","0","26","32","36","15","27","44","60","0","26","0","26","5","14","0","26","0","26","49","64","52","43","0","26","105","45","41","60",
"0500000US22077","Pointe Coupee Parish, Louisiana","12","13","0","26","0","26","0","26","0","26","7","12","0","26","0","26","0","26","0","26","0","26","0","26","0","26","5","6","0","26","0","26","0","26",
"0500000US22079","Rapides Parish, Louisiana","568","137","28","43","27","38","14","15","51","62","0","33","41","65","17","20","31","41","33","47","3","6","44","56","62","42","70","55","43","47","33","42","71","66",
"0500000US22081","Red River Parish, Louisiana","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US22083","Richland Parish, Louisiana","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22085","Sabine Parish, Louisiana","22","21","4","12","4","6","2","5","5","9","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","10","0","26",
"0500000US22087","St. Bernard Parish, Louisiana","224","45","2","7","0","30","3","9","4","7","0","30","19","26","11","14","0","30","7","12","38","32","4","7","55","25","8","15","10","16","14","13","49","33",
"0500000US22089","St. Charles Parish, Louisiana","162","71","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","20","35","0","33","19","22","0","33","29","40","39","48","46","44","9","15",
"0500000US22091","St. Helena Parish, Louisiana","14","24","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","21","0","22","0","22","4","9","0","22",
"0500000US22093","St. James Parish, Louisiana","6","11","0","22","6","11","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US22095","St. John the Baptist Parish, Louisiana","92","30","0","30","1","3","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","4","6","84","31","0","30","0","30","3","6",
"0500000US22097","St. Landry Parish, Louisiana","109","39","0","33","26","30","0","33","0","33","0","33","9","13","0","33","0","33","0","33","1","3","0","33","7","14","41","18","0","33","25","32","0","33",
"0500000US22099","St. Martin Parish, Louisiana","121","37","0","33","12","20","24","27","5","17","16","19","0","33","1","3","0","33","0","33","6","11","5","10","17","15","0","33","0","33","0","33","35","28",
"0500000US22101","St. Mary Parish, Louisiana","234","52","22","29","0","30","0","30","8","14","9","19","5","8","9","13","30","35","0","30","22","25","63","71","10","20","36","31","18","34","0","30","2","5",
"0500000US22103","St. Tammany Parish, Louisiana","1021","185","23","31","0","33","116","74","70","45","11","18","22","29","22","35","26","41","0","33","132","138","25","31","191","137","94","67","123","94","52","45","114","70",
"0500000US22105","Tangipahoa Parish, Louisiana","405","129","0","33","0","33","28","31","0","33","12","20","15","25","0","33","11","21","28","51","205","148","21","25","78","73","0","33","0","33","0","33","7","15",
"0500000US22107","Tensas Parish, Louisiana","6","10","0","14","0","14","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
