"GEO_ID","NAME","B19001C_001E","B19001C_001M","B19001C_002E","B19001C_002M","B19001C_003E","B19001C_003M","B19001C_004E","B19001C_004M","B19001C_005E","B19001C_005M","B19001C_006E","B19001C_006M","B19001C_007E","B19001C_007M","B19001C_008E","B19001C_008M","B19001C_009E","B19001C_009M","B19001C_010E","B19001C_010M","B19001C_011E","B19001C_011M","B19001C_012E","B19001C_012M","B19001C_013E","B19001C_013M","B19001C_014E","B19001C_014M","B19001C_015E","B19001C_015M","B19001C_016E","B19001C_016M","B19001C_017E","B19001C_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US20021","Cherokee County, Kansas","73","41","1","3","10","15","0","18","0","18","5","9","0","18","5","13","27","30","0","18","0","18","7","12","0","18","9","16","0","18","0","18","9","10",
"0500000US20023","Cheyenne County, Kansas","11","13","0","11","0","11","0","11","0","11","0","11","0","11","6","11","0","11","0","11","0","11","0","11","3","7","2","3","0","11","0","11","0","11",
"0500000US20025","Clark County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20027","Clay County, Kansas","46","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16","44","38","0","16","0","16","0","16","2","4","0","16","0","16","0","16","0","16",
"0500000US20029","Cloud County, Kansas","18","16","0","16","0","16","0","16","10","11","0","16","0","16","0","16","6","10","0","16","0","16","1","2","0","16","1","2","0","16","0","16","0","16",
"0500000US20031","Coffey County, Kansas","4","6","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","3","6","0","16","0","16","0","16","1","3","0","16",
"0500000US20033","Comanche County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20035","Cowley County, Kansas","133","39","0","24","0","24","25","21","0","24","12","12","5","6","31","27","0","24","3","4","9","13","4","6","6","8","33","23","0","24","5","6","0","24",
"0500000US20037","Crawford County, Kansas","80","37","35","30","4","6","13","17","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","17","21","11","15","0","24","0","24","0","24",
"0500000US20039","Decatur County, Kansas","5","8","5","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20041","Dickinson County, Kansas","28","25","0","18","4","5","0","18","0","18","3","6","15","22","5","9","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","3","0","18",
"0500000US20043","Doniphan County, Kansas","15","13","0","16","0","16","0","16","1","3","0","16","8","10","0","16","0","16","0","16","0","16","2","4","0","16","4","7","0","16","0","16","0","16",
"0500000US20045","Douglas County, Kansas","474","179","48","50","58","56","42","64","31","45","12","19","13","18","0","27","0","27","0","27","99","76","24","27","14","24","62","83","11","17","60","66","0","27",
"0500000US20047","Edwards County, Kansas","8","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","0","11","3","4","0","11","0","11","0","11","0","11",
"0500000US20049","Elk County, Kansas","19","18","14","17","0","11","0","11","0","11","0","11","2","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","4","0","11","0","11",
"0500000US20051","Ellis County, Kansas","14","12","0","21","0","21","3","7","0","21","3","5","1","4","0","21","0","21","0","21","0","21","2","4","0","21","5","6","0","21","0","21","0","21",
"0500000US20053","Ellsworth County, Kansas","13","17","0","16","8","15","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","5","7",
"0500000US20055","Finney County, Kansas","86","77","5","11","0","24","0","24","3","5","0","24","0","24","0","24","0","24","5","8","5","10","20","25","2","4","0","24","46","70","0","24","0","24",
"0500000US20057","Ford County, Kansas","108","60","0","24","0","24","0","24","8","12","10","16","0","24","22","36","0","24","0","24","10","16","21","32","1","3","3","5","21","19","0","24","12","20",
"0500000US20059","Franklin County, Kansas","12","15","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","12","15","0","21","0","21","0","21","0","21",
"0500000US20061","Geary County, Kansas","64","46","0","24","2","4","0","24","0","24","0","24","8","12","39","42","0","24","0","24","0","24","11","16","4","8","0","24","0","24","0","24","0","24",
"0500000US20063","Gove County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20065","Graham County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20067","Grant County, Kansas","55","55","0","16","0","16","0","16","6","12","0","16","0","16","0","16","0","16","0","16","0","16","0","16","22","32","0","16","27","50","0","16","0","16",
"0500000US20069","Gray County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20071","Greeley County, Kansas","23","24","0","11","0","11","0","11","0","11","15","23","0","11","0","11","3","4","0","11","0","11","0","11","0","11","5","5","0","11","0","11","0","11",
"0500000US20073","Greenwood County, Kansas","32","19","6","7","0","16","0","16","0","16","2","3","0","16","0","16","0","16","0","16","23","16","0","16","0","16","0","16","1","2","0","16","0","16",
"0500000US20075","Hamilton County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20077","Harper County, Kansas","4","6","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","6","0","16","0","16","0","16","0","16",
"0500000US20079","Harvey County, Kansas","92","84","0","24","0","24","0","24","0","24","1","3","0","24","0","24","0","24","0","24","3","5","1","3","86","83","1","2","0","24","0","24","0","24",
"0500000US20081","Haskell County, Kansas","9","10","0","11","0","11","0","11","0","11","0","11","0","11","4","6","0","11","0","11","0","11","0","11","0","11","5","9","0","11","0","11","0","11",
"0500000US20083","Hodgeman County, Kansas","1","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1","3","0","11","0","11","0","11","0","11",
"0500000US20085","Jackson County, Kansas","295","56","38","25","16","17","4","4","3","4","29","22","8","8","28","30","4","5","7","11","16","13","29","20","47","22","16","10","40","22","8","8","2","3",
"0500000US20087","Jefferson County, Kansas","35","24","0","18","0","18","6","10","0","18","9","14","1","3","0","18","0","18","0","18","3","4","0","18","10","13","0","18","6","11","0","18","0","18",
"0500000US20089","Jewell County, Kansas","6","8","0","11","0","11","0","11","0","11","0","11","3","9","0","11","0","11","3","4","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20091","Johnson County, Kansas","703","184","11","12","119","101","0","27","9","15","19","30","38","41","0","27","13","14","7","11","31","26","175","84","104","85","112","78","25","19","17","19","23","17",
"0500000US20093","Kearny County, Kansas","9","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","4","9","0","11","0","11","0","11",
"0500000US20095","Kingman County, Kansas","20","26","0","16","1","3","0","16","0","16","0","16","0","16","0","16","16","25","0","16","0","16","3","6","0","16","0","16","0","16","0","16","0","16",
"0500000US20097","Kiowa County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20099","Labette County, Kansas","63","37","12","16","6","10","2","3","3","8","0","18","0","18","2","3","2","5","3","9","0","18","19","24","6","7","7","7","0","18","0","18","1","3",
"0500000US20101","Lane County, Kansas","4","5","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","5","0","11","0","11","0","11","0","11","0","11",
"0500000US20103","Leavenworth County, Kansas","57","33","0","27","0","27","0","27","0","27","13","19","2","4","0","27","0","27","0","27","0","27","5","10","0","27","18","19","4","7","15","17","0","27",
"0500000US20105","Lincoln County, Kansas","1","2","0","11","0","11","0","11","0","11","0","11","1","2","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20107","Linn County, Kansas","19","18","0","16","11","15","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","8","11","0","16","0","16","0","16","0","16",
"0500000US20109","Logan County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20111","Lyon County, Kansas","54","49","1","3","0","24","0","24","0","24","12","14","0","24","0","24","0","24","0","24","14","30","25","31","2","4","0","24","0","24","0","24","0","24",
"0500000US20113","McPherson County, Kansas","15","17","0","24","0","24","0","24","0","24","0","24","5","6","0","24","0","24","0","24","0","24","6","13","4","7","0","24","0","24","0","24","0","24",
"0500000US20115","Marion County, Kansas","15","12","0","18","0","18","5","9","4","8","1","2","0","18","0","18","0","18","0","18","0","18","0","18","0","18","3","4","2","4","0","18","0","18",
"0500000US20117","Marshall County, Kansas","2","4","1","3","0","18","0","18","0","18","0","18","1","2","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US20119","Meade County, Kansas","21","26","0","11","0","11","2","5","0","11","0","11","16","23","0","11","0","11","0","11","0","11","0","11","3","4","0","11","0","11","0","11","0","11",
"0500000US20121","Miami County, Kansas","56","52","0","24","0","24","0","24","16","22","0","24","0","24","0","24","0","24","0","24","0","24","0","24","14","18","0","24","0","24","26","46","0","24",
"0500000US20123","Mitchell County, Kansas","11","25","0","16","0","16","0","16","0","16","11","25","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20125","Montgomery County, Kansas","266","81","22","24","0","24","1","3","8","11","20","27","0","24","29","34","10","17","40","38","26","19","30","26","35","26","29","23","6","9","8","11","2","4",
"0500000US20127","Morris County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20129","Morton County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20131","Nemaha County, Kansas","21","15","0","18","2","3","0","18","1","2","0","18","0","18","0","18","0","18","1","2","0","18","5","7","12","13","0","18","0","18","0","18","0","18",
"0500000US20133","Neosho County, Kansas","2","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","2","0","18","0","18","0","18","1","2","0","18","0","18",
"0500000US20135","Ness County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20137","Norton County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20139","Osage County, Kansas","4","5","0","18","1","2","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","4","0","18","1","2",
"0500000US20141","Osborne County, Kansas","4","5","0","11","0","11","0","11","1","3","0","11","0","11","0","11","0","11","0","11","0","11","3","4","0","11","0","11","0","11","0","11","0","11",
"0500000US20143","Ottawa County, Kansas","6","5","0","16","3","4","0","16","0","16","0","16","1","3","0","16","0","16","0","16","2","3","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20145","Pawnee County, Kansas","3","4","0","16","0","16","1","2","0","16","0","16","0","16","0","16","0","16","0","16","1","2","0","16","1","2","0","16","0","16","0","16","0","16",
"0500000US20147","Phillips County, Kansas","6","4","0","11","0","11","0","11","0","11","5","4","0","11","0","11","0","11","1","2","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20149","Pottawatomie County, Kansas","30","21","0","21","0","21","0","21","1","2","0","21","0","21","0","21","0","21","0","21","10","13","15","17","0","21","0","21","0","21","4","6","0","21",
"0500000US20151","Pratt County, Kansas","33","32","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","22","29","0","16","0","16","6","11","5","7",
"0500000US20153","Rawlins County, Kansas","23","18","0","11","0","11","0","11","13","17","0","11","0","11","0","11","0","11","3","6","0","11","0","11","7","10","0","11","0","11","0","11","0","11",
"0500000US20155","Reno County, Kansas","221","159","13","17","13","20","12","17","2","4","14","21","3","10","1","3","0","27","0","27","4","7","23","30","2","4","59","82","5","7","2","6","68","116",
"0500000US20157","Republic County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20159","Rice County, Kansas","18","22","0","16","0","16","12","17","0","16","0","16","0","16","0","16","0","16","0","16","6","12","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20161","Riley County, Kansas","185","128","19","30","0","27","29","68","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","100","100","24","33","7","15","0","27",
"0500000US20163","Rooks County, Kansas","17","13","10","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","8","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20165","Rush County, Kansas","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20167","Russell County, Kansas","33","34","0","16","0","16","28","33","0","16","1","2","0","16","0","16","0","16","0","16","0","16","1","2","0","16","3","5","0","16","0","16","0","16",
"0500000US20169","Saline County, Kansas","97","67","0","27","0","27","16","29","0","27","1","3","0","27","0","27","9","15","0","27","0","27","16","24","55","45","0","27","0","27","0","27","0","27",
"0500000US20171","Scott County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20173","Sedgwick County, Kansas","1339","205","77","65","147","103","78","55","120","71","53","41","39","33","20","20","46","40","17","16","104","71","66","58","204","65","108","58","67","42","175","95","18","27",
"0500000US20175","Seward County, Kansas","115","74","3","6","24","38","0","21","0","21","0","21","0","21","0","21","36","57","0","21","0","21","0","21","16","29","0","21","0","21","36","32","0","21",
"0500000US20177","Shawnee County, Kansas","476","115","69","48","10","13","42","45","40","47","68","56","0","27","18","18","0","27","26","43","10","16","50","40","51","37","23","26","39","40","30","37","0","27",
"0500000US20179","Sheridan County, Kansas","1","2","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1","2","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20181","Sherman County, Kansas","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US20183","Smith County, Kansas","6","6","6","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"0500000US20185","Stafford County, Kansas","26","20","0","11","13","14","0","11","0","11","0","11","0","11","0","11","10","13","0","11","0","11","0","11","3","6","0","11","0","11","0","11","0","11",
"0500000US20187","Stanton County, Kansas","2","7","0","11","0","11","0","11","0","11","0","11","1","6","0","11","0","11","0","11","0","11","1","5","0","11","0","11","0","11","0","11","0","11",
